zip,city,state,county,timezone
83616,Eagle,Idaho,Ada,America/Boise
83617,Emmett,Idaho,Gem,America/Boise
83619,Fruitland,Idaho,Payette,America/Boise
83622,Garden Valley,Idaho,Boise,America/Boise
83623,Glenns Ferry,Idaho,Elmore,America/Boise
83624,Grand View,Idaho,Owyhee,America/Boise
83626,Greenleaf,Idaho,Canyon,America/Boise
83627,Hammett,Idaho,Owyhee,America/Boise
83628,Homedale,Idaho,Owyhee,America/Boise
83629,Horseshoe Bend,Idaho,Boise,America/Boise
83631,Idaho City,Idaho,Boise,America/Boise
83632,Indian Valley,Idaho,Adams,America/Boise
83633,King Hill,Idaho,Elmore,America/Boise
83634,Kuna,Idaho,Ada,America/Boise
83636,Letha,Idaho,Gem,America/Boise
83637,Lowman,Idaho,Boise,America/Boise
83638,Mccall,Idaho,Valley,America/Boise
83639,Marsing,Idaho,Owyhee,America/Boise
83641,Melba,Idaho,Owyhee,America/Boise
83642,Meridian,Idaho,Ada,America/Boise
83643,Mesa,Idaho,Adams,America/Boise
83644,Middleton,Idaho,Canyon,America/Boise
83645,Midvale,Idaho,Washington,America/Boise
83646,Meridian,Idaho,Ada,America/Boise
83647,Mountain Home,Idaho,Elmore,America/Boise
83648,Mountain Home Afb,Idaho,Elmore,America/Boise
83650,Murphy,Idaho,Owyhee,America/Boise
83651,Nampa,Idaho,Canyon,America/Boise
83654,New Meadows,Idaho,Adams,America/Boise
83655,New Plymouth,Idaho,Payette,America/Boise
83656,Notus,Idaho,Canyon,America/Boise
83657,Ola,Idaho,Gem,America/Boise
83660,Parma,Idaho,Canyon,America/Boise
83661,Payette,Idaho,Payette,America/Boise
83666,Placerville,Idaho,Boise,America/Boise
83669,Star,Idaho,Ada,America/Boise
83670,Sweet,Idaho,Gem,America/Boise
83672,Weiser,Idaho,Washington,America/Boise
83676,Wilder,Idaho,Canyon,America/Boise
83677,Yellow Pine,Idaho,Valley,America/Boise
83686,Nampa,Idaho,Canyon,America/Boise
83687,Nampa,Idaho,Canyon,America/Boise
83702,Boise,Idaho,Ada,America/Boise
83703,Boise,Idaho,Ada,America/Boise
83704,Boise,Idaho,Ada,America/Boise
83705,Boise,Idaho,Ada,America/Boise
83706,Boise,Idaho,Ada,America/Boise
83709,Boise,Idaho,Ada,America/Boise
83712,Boise,Idaho,Ada,America/Boise
83713,Boise,Idaho,Ada,America/Boise
83714,Garden City,Idaho,Ada,America/Boise
83716,Boise,Idaho,Elmore,America/Boise
83720,Boise,Idaho,Ada,America/Boise
83725,Boise,Idaho,Ada,America/Boise
83801,Athol,Idaho,Kootenai,America/Los_Angeles
83802,Avery,Idaho,Shoshone,America/Los_Angeles
83803,Bayview,Idaho,Bonner,America/Los_Angeles
83804,Blanchard,Idaho,Bonner,America/Los_Angeles
83805,Bonners Ferry,Idaho,Boundary,America/Los_Angeles
83806,Bovill,Idaho,Latah,America/Los_Angeles
83808,Calder,Idaho,Shoshone,America/Los_Angeles
83809,Careywood,Idaho,Bonner,America/Los_Angeles
83810,Cataldo,Idaho,Kootenai,America/Los_Angeles
83811,Clark Fork,Idaho,Bonner,America/Los_Angeles
83812,Clarkia,Idaho,Shoshone,America/Los_Angeles
83813,Cocolalla,Idaho,Bonner,America/Los_Angeles
83814,Coeur D Alene,Idaho,Kootenai,America/Los_Angeles
83815,Coeur D Alene,Idaho,Kootenai,America/Los_Angeles
83821,Coolin,Idaho,Bonner,America/Los_Angeles
83822,Oldtown,Idaho,Bonner,America/Los_Angeles
83823,Deary,Idaho,Latah,America/Los_Angeles
83824,Desmet,Idaho,Benewah,America/Los_Angeles
83825,Dover,Idaho,Bonner,America/Los_Angeles
83826,Eastport,Idaho,Boundary,America/Los_Angeles
83827,Elk River,Idaho,Clearwater,America/Los_Angeles
83830,Fernwood,Idaho,Benewah,America/Los_Angeles
83832,Genesee,Idaho,Latah,America/Los_Angeles
83833,Harrison,Idaho,Kootenai,America/Los_Angeles
83834,Harvard,Idaho,Latah,America/Los_Angeles
83835,Hayden,Idaho,Kootenai,America/Los_Angeles
83836,Hope,Idaho,Bonner,America/Los_Angeles
83837,Kellogg,Idaho,Shoshone,America/Los_Angeles
83839,Kingston,Idaho,Shoshone,America/Los_Angeles
83840,Kootenai,Idaho,Bonner,America/Los_Angeles
83841,Laclede,Idaho,Bonner,America/Los_Angeles
83842,Medimont,Idaho,Kootenai,America/Los_Angeles
83843,Moscow,Idaho,Latah,America/Los_Angeles
83844,Moscow,Idaho,Latah,America/Los_Angeles
83845,Moyie Springs,Idaho,Boundary,America/Los_Angeles
83846,Mullan,Idaho,Shoshone,America/Los_Angeles
83847,Naples,Idaho,Boundary,America/Los_Angeles
83848,Nordman,Idaho,Bonner,America/Los_Angeles
83849,Osburn,Idaho,Shoshone,America/Los_Angeles
83850,Pinehurst,Idaho,Shoshone,America/Los_Angeles
83851,Plummer,Idaho,Benewah,America/Los_Angeles
83852,Ponderay,Idaho,Bonner,America/Los_Angeles
83854,Post Falls,Idaho,Kootenai,America/Los_Angeles
83855,Potlatch,Idaho,Latah,America/Los_Angeles
83856,Priest River,Idaho,Bonner,America/Los_Angeles
83857,Princeton,Idaho,Latah,America/Los_Angeles
83858,Rathdrum,Idaho,Kootenai,America/Los_Angeles
83860,Sagle,Idaho,Bonner,America/Los_Angeles
83861,Saint Maries,Idaho,Benewah,America/Los_Angeles
83864,Sandpoint,Idaho,Bonner,America/Los_Angeles
83866,Santa,Idaho,Benewah,America/Los_Angeles
83867,Silverton,Idaho,Shoshone,America/Los_Angeles
83868,Smelterville,Idaho,Shoshone,America/Los_Angeles
83869,Spirit Lake,Idaho,Kootenai,America/Los_Angeles
83870,Tensed,Idaho,Benewah,America/Los_Angeles
83871,Troy,Idaho,Latah,America/Los_Angeles
83872,Viola,Idaho,Latah,America/Los_Angeles
83873,Wallace,Idaho,Shoshone,America/Los_Angeles
83874,Murray,Idaho,Shoshone,America/Los_Angeles
83876,Worley,Idaho,Kootenai,America/Los_Angeles
84001,Altamont,Utah,Duchesne,America/Denver
84002,Altonah,Utah,Duchesne,America/Denver
84003,American Fork,Utah,Utah,America/Denver
84004,Alpine,Utah,Utah,America/Denver
84005,Eagle Mountain,Utah,Utah,America/Denver
84006,Bingham Canyon,Utah,Salt Lake,America/Denver
84007,Bluebell,Utah,Duchesne,America/Denver
84008,Bonanza,Utah,Uintah,America/Denver
84009,South Jordan,Utah,Salt Lake,America/Denver
84010,Bountiful,Utah,Davis,America/Denver
84013,Cedar Valley,Utah,Utah,America/Denver
84014,Centerville,Utah,Davis,America/Denver
84015,Clearfield,Utah,Davis,America/Denver
84017,Coalville,Utah,Summit,America/Denver
84018,Croydon,Utah,Morgan,America/Denver
84020,Draper,Utah,Salt Lake,America/Denver
84021,Duchesne,Utah,Duchesne,America/Denver
84022,Dugway,Utah,Tooele,America/Denver
84023,Dutch John,Utah,Daggett,America/Denver
84024,Echo,Utah,Summit,America/Denver
84025,Farmington,Utah,Davis,America/Denver
84026,Fort Duchesne,Utah,Uintah,America/Denver
84027,Fruitland,Utah,Duchesne,America/Denver
84028,Garden City,Utah,Rich,America/Denver
84029,Grantsville,Utah,Tooele,America/Denver
84031,Hanna,Utah,Duchesne,America/Denver
84032,Heber City,Utah,Wasatch,America/Denver
84033,Henefer,Utah,Summit,America/Denver
84034,Ibapah,Utah,Tooele,America/Denver
84035,Jensen,Utah,Uintah,America/Denver
84036,Kamas,Utah,Summit,America/Denver
84037,Kaysville,Utah,Davis,America/Denver
84038,Laketown,Utah,Rich,America/Denver
84039,Lapoint,Utah,Uintah,America/Denver
84040,Layton,Utah,Davis,America/Denver
84041,Layton,Utah,Davis,America/Denver
84042,Lindon,Utah,Utah,America/Denver
84043,Lehi,Utah,Utah,America/Denver
84044,Magna,Utah,Salt Lake,America/Denver
84045,Saratoga Springs,Utah,Utah,America/Denver
84046,Manila,Utah,Daggett,America/Denver
84047,Midvale,Utah,Salt Lake,America/Denver
84049,Midway,Utah,Wasatch,America/Denver
84050,Morgan,Utah,Morgan,America/Denver
84051,Mountain Home,Utah,Duchesne,America/Denver
84052,Myton,Utah,Duchesne,America/Denver
84053,Neola,Utah,Duchesne,America/Denver
84054,North Salt Lake,Utah,Davis,America/Denver
84055,Oakley,Utah,Summit,America/Denver
84056,Hill Afb,Utah,Davis,America/Denver
84057,Orem,Utah,Utah,America/Denver
84058,Orem,Utah,Utah,America/Denver
84059,Vineyard,Utah,Utah,America/Denver
84060,Park City,Utah,Summit,America/Denver
84061,Peoa,Utah,Summit,America/Denver
84062,Pleasant Grove,Utah,Utah,America/Denver
84063,Randlett,Utah,Uintah,America/Denver
84064,Randolph,Utah,Rich,America/Denver
84065,Riverton,Utah,Salt Lake,America/Denver
84066,Roosevelt,Utah,Duchesne,America/Denver
84067,Roy,Utah,Weber,America/Denver
84069,Rush Valley,Utah,Tooele,America/Denver
84070,Sandy,Utah,Salt Lake,America/Denver
84071,Stockton,Utah,Tooele,America/Denver
84072,Tabiona,Utah,Duchesne,America/Denver
84073,Talmage,Utah,Duchesne,America/Denver
84074,Tooele,Utah,Tooele,America/Denver
84075,Syracuse,Utah,Davis,America/Denver
84076,Tridell,Utah,Uintah,America/Denver
84078,Vernal,Utah,Uintah,America/Denver
84080,Vernon,Utah,Tooele,America/Denver
84081,West Jordan,Utah,Salt Lake,America/Denver
84082,Wallsburg,Utah,Wasatch,America/Denver
84083,Wendover,Utah,Tooele,America/Denver
84084,West Jordan,Utah,Salt Lake,America/Denver
84085,Whiterocks,Utah,Uintah,America/Denver
84086,Woodruff,Utah,Rich,America/Denver
84087,Woods Cross,Utah,Davis,America/Denver
84088,West Jordan,Utah,Salt Lake,America/Denver
84092,Sandy,Utah,Salt Lake,America/Denver
84093,Sandy,Utah,Salt Lake,America/Denver
84094,Sandy,Utah,Salt Lake,America/Denver
84095,South Jordan,Utah,Salt Lake,America/Denver
84096,Herriman,Utah,Salt Lake,America/Denver
84097,Orem,Utah,Utah,America/Denver
84098,Park City,Utah,Summit,America/Denver
84101,Salt Lake City,Utah,Salt Lake,America/Denver
84102,Salt Lake City,Utah,Salt Lake,America/Denver
84103,Salt Lake City,Utah,Salt Lake,America/Denver
84104,Salt Lake City,Utah,Salt Lake,America/Denver
84105,Salt Lake City,Utah,Salt Lake,America/Denver
84106,Salt Lake City,Utah,Salt Lake,America/Denver
84107,Salt Lake City,Utah,Salt Lake,America/Denver
84108,Salt Lake City,Utah,Salt Lake,America/Denver
84109,Salt Lake City,Utah,Salt Lake,America/Denver
84111,Salt Lake City,Utah,Salt Lake,America/Denver
84112,Salt Lake City,Utah,Salt Lake,America/Denver
84113,Salt Lake City,Utah,Salt Lake,America/Denver
84114,Salt Lake City,Utah,Salt Lake,America/Denver
84115,Salt Lake City,Utah,Salt Lake,America/Denver
84116,Salt Lake City,Utah,Salt Lake,America/Denver
84117,Salt Lake City,Utah,Salt Lake,America/Denver
84118,Salt Lake City,Utah,Salt Lake,America/Denver
84119,West Valley City,Utah,Salt Lake,America/Denver
84120,West Valley City,Utah,Salt Lake,America/Denver
84121,Salt Lake City,Utah,Salt Lake,America/Denver
84123,Salt Lake City,Utah,Salt Lake,America/Denver
84124,Salt Lake City,Utah,Salt Lake,America/Denver
84128,West Valley City,Utah,Salt Lake,America/Denver
84129,Salt Lake City,Utah,Salt Lake,America/Denver
84138,Salt Lake City,Utah,Salt Lake,America/Denver
84150,Salt Lake City,Utah,Salt Lake,America/Denver
84180,Salt Lake City,Utah,Salt Lake,America/Denver
84301,Bear River City,Utah,Box Elder,America/Denver
84302,Brigham City,Utah,Box Elder,America/Denver
84304,Cache Junction,Utah,Cache,America/Denver
84305,Clarkston,Utah,Cache,America/Denver
84306,Collinston,Utah,Box Elder,America/Denver
84307,Corinne,Utah,Box Elder,America/Denver
84308,Cornish,Utah,Cache,America/Denver
84309,Deweyville,Utah,Box Elder,America/Denver
84310,Eden,Utah,Weber,America/Denver
84311,Fielding,Utah,Box Elder,America/Denver
84312,Garland,Utah,Box Elder,America/Denver
84313,Grouse Creek,Utah,Box Elder,America/Denver
84314,Honeyville,Utah,Box Elder,America/Denver
84315,Hooper,Utah,Weber,America/Denver
84316,Howell,Utah,Box Elder,America/Denver
84317,Huntsville,Utah,Weber,America/Denver
84318,Hyde Park,Utah,Cache,America/Denver
84319,Hyrum,Utah,Cache,America/Denver
84320,Lewiston,Utah,Cache,America/Denver
84321,Logan,Utah,Cache,America/Denver
84322,Logan,Utah,Cache,America/Denver
84324,Mantua,Utah,Box Elder,America/Denver
84325,Mendon,Utah,Cache,America/Denver
84326,Millville,Utah,Cache,America/Denver
84327,Newton,Utah,Cache,America/Denver
84328,Paradise,Utah,Cache,America/Denver
84329,Park Valley,Utah,Box Elder,America/Denver
84330,Plymouth,Utah,Box Elder,America/Denver
84331,Portage,Utah,Box Elder,America/Denver
84332,Providence,Utah,Cache,America/Denver
84333,Richmond,Utah,Cache,America/Denver
84334,Riverside,Utah,Box Elder,America/Denver
84335,Smithfield,Utah,Cache,America/Denver
84336,Snowville,Utah,Box Elder,America/Denver
84337,Tremonton,Utah,Box Elder,America/Denver
84338,Trenton,Utah,Cache,America/Denver
84339,Wellsville,Utah,Cache,America/Denver
84340,Willard,Utah,Box Elder,America/Denver
84341,Logan,Utah,Cache,America/Denver
84401,Ogden,Utah,Weber,America/Denver
84403,Ogden,Utah,Weber,America/Denver
84404,Ogden,Utah,Weber,America/Denver
84405,Ogden,Utah,Weber,America/Denver
84408,Ogden,Utah,Weber,America/Denver
84414,Ogden,Utah,Weber,America/Denver
84501,Price,Utah,Carbon,America/Denver
84511,Blanding,Utah,San Juan,America/Denver
84512,Bluff,Utah,San Juan,America/Denver
84513,Castle Dale,Utah,Emery,America/Denver
84515,Cisco,Utah,Grand,America/Denver
84516,Clawson,Utah,Emery,America/Denver
84518,Cleveland,Utah,Emery,America/Denver
84520,East Carbon,Utah,Carbon,America/Denver
84521,Elmo,Utah,Emery,America/Denver
84522,Emery,Utah,Emery,America/Denver
84523,Ferron,Utah,Emery,America/Denver
84525,Green River,Utah,Emery,America/Denver
84526,Helper,Utah,Carbon,America/Denver
84528,Huntington,Utah,Emery,America/Denver
84529,Kenilworth,Utah,Carbon,America/Denver
84530,La Sal,Utah,San Juan,America/Denver
84531,Mexican Hat,Utah,San Juan,America/Denver
84532,Moab,Utah,Grand,America/Denver
84533,Lake Powell,Utah,San Juan,America/Denver
84534,Montezuma Creek,Utah,San Juan,America/Denver
84535,Monticello,Utah,San Juan,America/Denver
84536,Monument Valley,Utah,San Juan,America/Denver
84537,Orangeville,Utah,Emery,America/Denver
84539,Sunnyside,Utah,Carbon,America/Denver
84540,Thompson,Utah,Grand,America/Denver
84542,Wellington,Utah,Carbon,America/Denver
84601,Provo,Utah,Utah,America/Denver
84602,Provo,Utah,Utah,America/Denver
84604,Provo,Utah,Utah,America/Denver
84606,Provo,Utah,Utah,America/Denver
84620,Aurora,Utah,Sevier,America/Denver
84621,Axtell,Utah,Sanpete,America/Denver
84622,Centerfield,Utah,Sanpete,America/Denver
84623,Chester,Utah,Sanpete,America/Denver
84624,Delta,Utah,Millard,America/Denver
84626,Elberta,Utah,Utah,America/Denver
84627,Ephraim,Utah,Sanpete,America/Denver
84628,Eureka,Utah,Juab,America/Denver
84629,Fairview,Utah,Sanpete,America/Denver
84630,Fayette,Utah,Sanpete,America/Denver
84631,Fillmore,Utah,Millard,America/Denver
84632,Fountain Green,Utah,Sanpete,America/Denver
84633,Goshen,Utah,Utah,America/Denver
84634,Gunnison,Utah,Sanpete,America/Denver
84635,Hinckley,Utah,Millard,America/Denver
84636,Holden,Utah,Millard,America/Denver
84637,Kanosh,Utah,Millard,America/Denver
84638,Leamington,Utah,Millard,America/Denver
84639,Levan,Utah,Juab,America/Denver
84640,Lynndyl,Utah,Millard,America/Denver
84642,Manti,Utah,Sanpete,America/Denver
84643,Mayfield,Utah,Sanpete,America/Denver
84644,Meadow,Utah,Millard,America/Denver
84645,Mona,Utah,Juab,America/Denver
84646,Moroni,Utah,Sanpete,America/Denver
84647,Mount Pleasant,Utah,Sanpete,America/Denver
84648,Nephi,Utah,Juab,America/Denver
84649,Oak City,Utah,Millard,America/Denver
84651,Payson,Utah,Utah,America/Denver
84652,Redmond,Utah,Sevier,America/Denver
84653,Salem,Utah,Utah,America/Denver
84654,Salina,Utah,Sevier,America/Denver
84655,Santaquin,Utah,Utah,America/Denver
84656,Scipio,Utah,Millard,America/Denver
84657,Sigurd,Utah,Sevier,America/Denver
84660,Spanish Fork,Utah,Utah,America/Denver
84662,Spring City,Utah,Sanpete,America/Denver
84663,Springville,Utah,Utah,America/Denver
84664,Mapleton,Utah,Utah,America/Denver
84665,Sterling,Utah,Sanpete,America/Denver
84667,Wales,Utah,Sanpete,America/Denver
84701,Richfield,Utah,Sevier,America/Denver
84710,Alton,Utah,Kane,America/Denver
84711,Annabella,Utah,Sevier,America/Denver
84712,Antimony,Utah,Piute,America/Denver
84713,Beaver,Utah,Beaver,America/Denver
84714,Beryl,Utah,Iron,America/Denver
84715,Bicknell,Utah,Wayne,America/Denver
84716,Boulder,Utah,Garfield,America/Denver
84718,Cannonville,Utah,Garfield,America/Denver
84719,Brian Head,Utah,Iron,America/Denver
84720,Cedar City,Utah,Iron,America/Denver
84721,Cedar City,Utah,Iron,America/Denver
84722,Central,Utah,Washington,America/Denver
84723,Circleville,Utah,Piute,America/Denver
84724,Elsinore,Utah,Sevier,America/Denver
84725,Enterprise,Utah,Washington,America/Denver
84726,Escalante,Utah,Garfield,America/Denver
84728,Garrison,Utah,Millard,America/Denver
84729,Glendale,Utah,Kane,America/Denver
84730,Glenwood,Utah,Sevier,America/Denver
84731,Greenville,Utah,Beaver,America/Denver
84732,Greenwich,Utah,Piute,America/Denver
84733,Gunlock,Utah,Washington,America/Denver
84734,Hanksville,Utah,Wayne,America/Denver
84735,Hatch,Utah,Garfield,America/Denver
84736,Henrieville,Utah,Garfield,America/Denver
84737,Hurricane,Utah,Washington,America/Denver
84738,Ivins,Utah,Washington,America/Denver
84739,Joseph,Utah,Sevier,America/Denver
84740,Junction,Utah,Piute,America/Denver
84741,Kanab,Utah,Kane,America/Denver
84742,Kanarraville,Utah,Iron,America/Denver
84743,Kingston,Utah,Piute,America/Denver
84744,Koosharem,Utah,Sevier,America/Denver
84745,La Verkin,Utah,Washington,America/Denver
84746,Leeds,Utah,Washington,America/Denver
84747,Loa,Utah,Wayne,America/Denver
84749,Lyman,Utah,Wayne,America/Denver
84750,Marysvale,Utah,Piute,America/Denver
84751,Milford,Utah,Beaver,America/Denver
84752,Minersville,Utah,Beaver,America/Denver
84753,Modena,Utah,Iron,America/Denver
84754,Monroe,Utah,Sevier,America/Denver
84755,Mount Carmel,Utah,Kane,America/Denver
84756,Newcastle,Utah,Iron,America/Denver
84757,New Harmony,Utah,Washington,America/Denver
84758,Orderville,Utah,Kane,America/Denver
84759,Panguitch,Utah,Garfield,America/Denver
84760,Paragonah,Utah,Iron,America/Denver
84761,Parowan,Utah,Iron,America/Denver
84762,Duck Creek Village,Utah,Kane,America/Denver
84763,Rockville,Utah,Washington,America/Denver
84764,Bryce,Utah,Garfield,America/Denver
84765,Santa Clara,Utah,Washington,America/Denver
84766,Sevier,Utah,Sevier,America/Denver
84767,Springdale,Utah,Washington,America/Denver
84770,Saint George,Utah,Washington,America/Denver
84772,Summit,Utah,Iron,America/Denver
84773,Teasdale,Utah,Wayne,America/Denver
84774,Toquerville,Utah,Washington,America/Denver
84775,Torrey,Utah,Wayne,America/Denver
84776,Tropic,Utah,Garfield,America/Denver
84779,Virgin,Utah,Washington,America/Denver
84780,Washington,Utah,Washington,America/Denver
84781,Pine Valley,Utah,Washington,America/Denver
84782,Veyo,Utah,Washington,America/Denver
84783,Dammeron Valley,Utah,Washington,America/Denver
84784,Hildale,Utah,Washington,America/Denver
84790,Saint George,Utah,Washington,America/Denver
85003,Phoenix,Arizona,Maricopa,America/Phoenix
85004,Phoenix,Arizona,Maricopa,America/Phoenix
85006,Phoenix,Arizona,Maricopa,America/Phoenix
85007,Phoenix,Arizona,Maricopa,America/Phoenix
85008,Phoenix,Arizona,Maricopa,America/Phoenix
85009,Phoenix,Arizona,Maricopa,America/Phoenix
85012,Phoenix,Arizona,Maricopa,America/Phoenix
85013,Phoenix,Arizona,Maricopa,America/Phoenix
85014,Phoenix,Arizona,Maricopa,America/Phoenix
85015,Phoenix,Arizona,Maricopa,America/Phoenix
85016,Phoenix,Arizona,Maricopa,America/Phoenix
85017,Phoenix,Arizona,Maricopa,America/Phoenix
85018,Phoenix,Arizona,Maricopa,America/Phoenix
85019,Phoenix,Arizona,Maricopa,America/Phoenix
85020,Phoenix,Arizona,Maricopa,America/Phoenix
85021,Phoenix,Arizona,Maricopa,America/Phoenix
85022,Phoenix,Arizona,Maricopa,America/Phoenix
85023,Phoenix,Arizona,Maricopa,America/Phoenix
85024,Phoenix,Arizona,Maricopa,America/Phoenix
85026,Phoenix,Arizona,Maricopa,America/Phoenix
85027,Phoenix,Arizona,Maricopa,America/Phoenix
85028,Phoenix,Arizona,Maricopa,America/Phoenix
85029,Phoenix,Arizona,Maricopa,America/Phoenix
85031,Phoenix,Arizona,Maricopa,America/Phoenix
85032,Phoenix,Arizona,Maricopa,America/Phoenix
85033,Phoenix,Arizona,Maricopa,America/Phoenix
85034,Phoenix,Arizona,Maricopa,America/Phoenix
85035,Phoenix,Arizona,Maricopa,America/Phoenix
85037,Phoenix,Arizona,Maricopa,America/Phoenix
85040,Phoenix,Arizona,Maricopa,America/Phoenix
85041,Phoenix,Arizona,Maricopa,America/Phoenix
85042,Phoenix,Arizona,Maricopa,America/Phoenix
85043,Phoenix,Arizona,Maricopa,America/Phoenix
85044,Phoenix,Arizona,Maricopa,America/Phoenix
85045,Phoenix,Arizona,Maricopa,America/Phoenix
85048,Phoenix,Arizona,Maricopa,America/Phoenix
85050,Phoenix,Arizona,Maricopa,America/Phoenix
85051,Phoenix,Arizona,Maricopa,America/Phoenix
85053,Phoenix,Arizona,Maricopa,America/Phoenix
85054,Phoenix,Arizona,Maricopa,America/Phoenix
85083,Phoenix,Arizona,Maricopa,America/Phoenix
85085,Phoenix,Arizona,Maricopa,America/Phoenix
85086,Phoenix,Arizona,Maricopa,America/Phoenix
85087,New River,Arizona,Maricopa,America/Phoenix
85118,Gold Canyon,Arizona,Pinal,America/Phoenix
85119,Apache Junction,Arizona,Pinal,America/Phoenix
85120,Apache Junction,Arizona,Pinal,America/Phoenix
85121,Bapchule,Arizona,Pinal,America/Phoenix
85122,Casa Grande,Arizona,Pinal,America/Phoenix
85123,Arizona City,Arizona,Pinal,America/Phoenix
85128,Coolidge,Arizona,Pinal,America/Phoenix
85131,Eloy,Arizona,Pinal,America/Phoenix
85132,Florence,Arizona,Pinal,America/Phoenix
85135,Hayden,Arizona,Gila,America/Phoenix
85137,Kearny,Arizona,Pinal,America/Phoenix
85138,Maricopa,Arizona,Pinal,America/Phoenix
85139,Maricopa,Arizona,Pinal,America/Phoenix
85140,San Tan Valley,Arizona,Pinal,America/Phoenix
85141,Picacho,Arizona,Pinal,America/Phoenix
85142,Queen Creek,Arizona,Pinal,America/Phoenix
85143,San Tan Valley,Arizona,Pinal,America/Phoenix
85145,Red Rock,Arizona,Pinal,America/Phoenix
85147,Sacaton,Arizona,Pinal,America/Phoenix
85172,Stanfield,Arizona,Pinal,America/Phoenix
85173,Superior,Arizona,Pinal,America/Phoenix
85191,Valley Farms,Arizona,Pinal,America/Phoenix
85192,Winkelman,Arizona,Pinal,America/Phoenix
85193,Casa Grande,Arizona,Pinal,America/Phoenix
85194,Casa Grande,Arizona,Pinal,America/Phoenix
85201,Mesa,Arizona,Maricopa,America/Phoenix
85202,Mesa,Arizona,Maricopa,America/Phoenix
85203,Mesa,Arizona,Maricopa,America/Phoenix
85204,Mesa,Arizona,Maricopa,America/Phoenix
85205,Mesa,Arizona,Maricopa,America/Phoenix
85206,Mesa,Arizona,Maricopa,America/Phoenix
85207,Mesa,Arizona,Maricopa,America/Phoenix
85208,Mesa,Arizona,Maricopa,America/Phoenix
85209,Mesa,Arizona,Maricopa,America/Phoenix
85210,Mesa,Arizona,Maricopa,America/Phoenix
85212,Mesa,Arizona,Maricopa,America/Phoenix
85213,Mesa,Arizona,Maricopa,America/Phoenix
85215,Mesa,Arizona,Maricopa,America/Phoenix
85224,Chandler,Arizona,Maricopa,America/Phoenix
85225,Chandler,Arizona,Maricopa,America/Phoenix
85226,Chandler,Arizona,Maricopa,America/Phoenix
85233,Gilbert,Arizona,Maricopa,America/Phoenix
85234,Gilbert,Arizona,Maricopa,America/Phoenix
85236,Higley,Arizona,Maricopa,America/Phoenix
85248,Chandler,Arizona,Maricopa,America/Phoenix
85249,Chandler,Arizona,Maricopa,America/Phoenix
85250,Scottsdale,Arizona,Maricopa,America/Phoenix
85251,Scottsdale,Arizona,Maricopa,America/Phoenix
85253,Paradise Valley,Arizona,Maricopa,America/Phoenix
85254,Scottsdale,Arizona,Maricopa,America/Phoenix
85255,Scottsdale,Arizona,Maricopa,America/Phoenix
85256,Scottsdale,Arizona,Maricopa,America/Phoenix
85257,Scottsdale,Arizona,Maricopa,America/Phoenix
85258,Scottsdale,Arizona,Maricopa,America/Phoenix
85259,Scottsdale,Arizona,Maricopa,America/Phoenix
85260,Scottsdale,Arizona,Maricopa,America/Phoenix
85262,Scottsdale,Arizona,Maricopa,America/Phoenix
85263,Rio Verde,Arizona,Maricopa,America/Phoenix
85264,Fort Mcdowell,Arizona,Maricopa,America/Phoenix
85266,Scottsdale,Arizona,Maricopa,America/Phoenix
85268,Fountain Hills,Arizona,Maricopa,America/Phoenix
85281,Tempe,Arizona,Maricopa,America/Phoenix
85282,Tempe,Arizona,Maricopa,America/Phoenix
85283,Tempe,Arizona,Maricopa,America/Phoenix
85284,Tempe,Arizona,Maricopa,America/Phoenix
85286,Chandler,Arizona,Maricopa,America/Phoenix
85295,Gilbert,Arizona,Maricopa,America/Phoenix
85296,Gilbert,Arizona,Maricopa,America/Phoenix
85297,Gilbert,Arizona,Maricopa,America/Phoenix
85298,Gilbert,Arizona,Maricopa,America/Phoenix
85301,Glendale,Arizona,Maricopa,America/Phoenix
85302,Glendale,Arizona,Maricopa,America/Phoenix
85303,Glendale,Arizona,Maricopa,America/Phoenix
85304,Glendale,Arizona,Maricopa,America/Phoenix
85305,Glendale,Arizona,Maricopa,America/Phoenix
85306,Glendale,Arizona,Maricopa,America/Phoenix
85307,Glendale,Arizona,Maricopa,America/Phoenix
85308,Glendale,Arizona,Maricopa,America/Phoenix
85309,Luke Air Force Base,Arizona,Maricopa,America/Phoenix
85310,Glendale,Arizona,Maricopa,America/Phoenix
85320,Aguila,Arizona,Maricopa,America/Phoenix
85321,Ajo,Arizona,Pima,America/Phoenix
85322,Arlington,Arizona,Maricopa,America/Phoenix
85323,Avondale,Arizona,Maricopa,America/Phoenix
85324,Black Canyon City,Arizona,Yavapai,America/Phoenix
85325,Bouse,Arizona,La Paz,America/Phoenix
85326,Buckeye,Arizona,Maricopa,America/Phoenix
85328,Cibola,Arizona,La Paz,America/Phoenix
85329,Cashion,Arizona,Maricopa,America/Phoenix
85331,Cave Creek,Arizona,Maricopa,America/Phoenix
85332,Congress,Arizona,Yavapai,America/Phoenix
85333,Dateland,Arizona,Maricopa,America/Phoenix
85334,Ehrenberg,Arizona,La Paz,America/Phoenix
85335,El Mirage,Arizona,Maricopa,America/Phoenix
85336,San Luis,Arizona,Yuma,America/Phoenix
85337,Gila Bend,Arizona,Maricopa,America/Phoenix
85338,Goodyear,Arizona,Maricopa,America/Phoenix
85339,Laveen,Arizona,Maricopa,America/Phoenix
85340,Litchfield Park,Arizona,Maricopa,America/Phoenix
